id,star,name_cn,name_jp,name_en,name_link,name_other,cost,faction,get,hp,atk,class_link,avatar,np_type,img_links
25,1,爱德华・蒂奇,エドワード・ティーチ,Edward Teach,爱德华·蒂奇,黑胡子&男船长,4,人,友情点召唤,7907,6188,Rider,https://fgo.wiki\images/c/cf/Servant025.jpg,全体,['https://fgo.wiki\\images/f/ff/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%871.png'	'https://fgo.wiki\\images/f/fc/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%872.png'	'https://fgo.wiki\\images/a/a5/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%873.png'	'https://fgo.wiki\\images/f/f1/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%874.png'	'https://fgo.wiki\\images/7/77/%E9%BB%91%E8%83%A1%E5%AD%901.png'	'https://fgo.wiki\\images/0/00/%E9%BB%91%E8%83%A1%E5%AD%902.png'	'https://fgo.wiki\\images/0/0d/%E9%BB%91%E8%83%A1%E5%AD%903.png'	'https://fgo.wiki\\images/0/03/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%875.png'	'https://fgo.wiki\\images/3/30/%E7%88%B1%E5%BE%B7%E5%8D%8E%C2%B7%E8%92%82%E5%A5%87-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
26,1,布狄卡,ブーディカ,Boudica,布狄卡,布妈,7,人,通关报酬&圣晶石常驻&友情点召唤,10130,6289,Rider,https://fgo.wiki\images/b/b1/Servant026.jpg,辅助,['https://fgo.wiki\\images/c/cb/%E5%B8%83%E7%8B%84%E5%8D%A1%E5%88%9D%E5%A7%8B%E9%98%B6%E6%AE%B5.png'	'https://fgo.wiki\\images/6/61/%E5%B8%83%E7%8B%84%E5%8D%A1%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/0/05/%E5%B8%83%E7%8B%84%E5%8D%A1%E4%BA%8C%E7%A0%B4.png'	'https://fgo.wiki\\images/4/4c/%E5%B8%83%E7%8B%84%E5%8D%A1%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/3/3b/%E5%B8%83%E7%8B%84%E5%8D%A1%E6%84%9A%E4%BA%BA%E8%8A%82%E7%AB%8B%E7%BB%98.png']
27,1,牛若丸,牛若丸,Ushiwakamaru,牛若丸,牛肉丸,7,人,圣晶石常驻&友情点召唤,9028,7076,Rider,https://fgo.wiki\images/8/8f/Servant027.jpg,单体,['https://fgo.wiki\\images/c/c9/%E7%89%9B%E8%8B%A5%E4%B8%B81.png'	'https://fgo.wiki\\images/7/73/%E7%89%9B%E8%8B%A5%E4%B8%B82.png'	'https://fgo.wiki\\images/e/ee/%E7%89%9B%E8%8B%A5%E4%B8%B83.png'	'https://fgo.wiki\\images/d/d8/%E7%89%9B%E8%8B%A5%E4%B8%B84.png'	'https://fgo.wiki\\images/d/df/%E7%89%9B%E8%8B%A5%E4%B8%B85.png']
28,1,亚历山大,アレキサンダー,Alexander,亚历山大,幼帝,7,人,圣晶石常驻&友情点召唤,8640,7356,Rider,https://fgo.wiki\images/f/f2/Servant028.jpg,全体,['https://fgo.wiki\\images/e/ec/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A71.png'	'https://fgo.wiki\\images/4/4b/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A72.png'	'https://fgo.wiki\\images/1/13/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A73.png'	'https://fgo.wiki\\images/5/55/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A74.png'	'https://fgo.wiki\\images/0/08/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A75.png']
29,1,玛丽・安托瓦内特,マリー・アントワネット,Marie Antoinette,玛丽·安托瓦内特,王后&蛋糕,12,人,圣晶石常驻,12348,8293,Rider,https://fgo.wiki\images/d/db/Servant029.jpg,全体,['https://fgo.wiki\\images/e/e5/%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9-%E5%8D%A1%E9%9D%A2-1.png'	'https://fgo.wiki\\images/9/95/%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9-%E5%8D%A1%E9%9D%A2-2.png'	'https://fgo.wiki\\images/d/d5/%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9-%E5%8D%A1%E9%9D%A2-3.png'	'https://fgo.wiki\\images/4/49/%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9-%E5%8D%A1%E9%9D%A2-4.png'	'https://fgo.wiki\\images/4/46/%E7%8E%9B%E4%B8%BD%C2%B7%E5%AE%89%E6%89%98%E7%93%A6%E5%86%85%E7%89%B9-%E5%8D%A1%E9%9D%A2-y.png']
30,1,玛尔达,マルタ,Martha,玛尔达,马大&圣女,12,人,圣晶石常驻,13068,8014,Rider,https://fgo.wiki\images/9/9a/Servant030.jpg,全体,['https://fgo.wiki\\images/8/8b/%E7%8E%9B%E5%B0%94%E8%BE%BE%E5%8D%A1%E9%9D%A2%E2%85%A0.png'	'https://fgo.wiki\\images/4/49/%E7%8E%9B%E5%B0%94%E8%BE%BE%E5%8D%A1%E9%9D%A2%E2%85%A1.png'	'https://fgo.wiki\\images/5/5c/%E7%8E%9B%E5%B0%94%E8%BE%BE%E5%8D%A1%E9%9D%A2%E2%85%A2.png'	'https://fgo.wiki\\images/b/b7/%E7%8E%9B%E5%B0%94%E8%BE%BE%E5%8D%A1%E9%9D%A2%E2%85%A3.png'	'https://fgo.wiki\\images/1/15/%E7%8E%9B%E5%B0%94%E8%BE%BE%E6%84%9A%E4%BA%BA%E8%8A%82.png']
31,1,美狄亚,メディア,Medea,美狄亚,C妈,7,地,圣晶石常驻&友情点召唤,8643,7418,Caster,https://fgo.wiki\images/1/1e/Servant031.jpg,单体,['https://fgo.wiki\\images/b/be/%E7%BE%8E%E7%8B%84%E4%BA%9A1.png'	'https://fgo.wiki\\images/0/05/%E7%BE%8E%E7%8B%84%E4%BA%9A2.png'	'https://fgo.wiki\\images/f/fe/%E7%BE%8E%E7%8B%84%E4%BA%9A3.png'	'https://fgo.wiki\\images/3/36/%E7%BE%8E%E7%8B%84%E4%BA%9A4.png'	'https://fgo.wiki\\images/f/f0/%E7%BE%8E%E7%8B%84%E4%BA%9A5.png']
32,1,吉尔・德・雷,ジル・ド・レェ,Gilles de Rais,吉尔·德·雷(Caster),C元帅&蓝胡子,7,人,剧情限定,9506,6514,Caster,https://fgo.wiki\images/2/22/Servant032.jpg,全体,['https://fgo.wiki\\images/1/12/%E5%90%89%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E9%9B%B7%28Caster%291.png'	'https://fgo.wiki\\images/2/2b/%E5%90%89%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E9%9B%B7%28Caster%292.png'	'https://fgo.wiki\\images/8/8e/%E5%90%89%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E9%9B%B7%28Caster%293.png'	'https://fgo.wiki\\images/5/56/%E5%90%89%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E9%9B%B7%28Caster%294.png'	'https://fgo.wiki\\images/b/b9/%E5%90%89%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E9%9B%B7%28Caster%295.png']
33,1,汉斯・克里斯蒂安・安徒生,ハンス・クリスチャン・アンデルセン,Hans Christian Andersen,汉斯·克里斯蒂安·安徒生,,4,人,友情点召唤,8484,5758,Caster,https://fgo.wiki\images/5/57/Servant033.jpg,辅助,['https://fgo.wiki\\images/7/73/033A.png'	'https://fgo.wiki\\images/3/3d/033B.png'	'https://fgo.wiki\\images/a/a1/033C.png'	'https://fgo.wiki\\images/0/0c/033D.png'	'https://fgo.wiki\\images/f/f3/%E5%AE%89%E5%BE%92%E7%94%9F1.png'	'https://fgo.wiki\\images/8/86/%E5%AE%89%E5%BE%92%E7%94%9F2.png'	'https://fgo.wiki\\images/3/3e/%E5%AE%89%E5%BE%92%E7%94%9F3.png'	'https://fgo.wiki\\images/a/a2/033E.png'	'https://fgo.wiki\\images/0/0c/%E6%B1%89%E6%96%AF%C2%B7%E5%85%8B%E9%87%8C%E6%96%AF%E8%92%82%E5%AE%89%C2%B7%E5%AE%89%E5%BE%92%E7%94%9F-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
34,1,威廉・莎士比亚,ウィリアム・シェイクスピア,William Shakespeare,威廉·莎士比亚,莎比&莎翁,4,人,友情点召唤,8080,5798,Caster,https://fgo.wiki\images/d/d7/Servant034.jpg,全体,['https://fgo.wiki\\images/7/7f/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A1.png'	'https://fgo.wiki\\images/1/1f/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A2.png'	'https://fgo.wiki\\images/c/cd/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A3.png'	'https://fgo.wiki\\images/5/50/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A4.png'	'https://fgo.wiki\\images/5/58/%E8%8E%8E%E6%AF%941.png'	'https://fgo.wiki\\images/e/ed/%E8%8E%8E%E6%AF%942.png'	'https://fgo.wiki\\images/3/30/%E8%8E%8E%E6%AF%943.png'	'https://fgo.wiki\\images/8/84/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A5.png'	'https://fgo.wiki\\images/2/29/%E5%A8%81%E5%BB%89%C2%B7%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
35,1,梅菲斯托费勒斯,メフィストフェレス,Mephistopheles,梅菲斯托费勒斯,恶魔,7,地,圣晶石常驻&友情点召唤,9216,6839,Caster,https://fgo.wiki\images/1/1d/Servant035.jpg,全体,['https://fgo.wiki\\images/4/4d/%E6%A2%85%E8%8F%B2%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/d/d1/%E6%A2%85%E8%8F%B2%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/f/f4/%E6%A2%85%E8%8F%B2%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/5/5d/%E6%A2%85%E8%8F%B2%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/3/3f/%E6%A2%85%E8%8F%B2%E5%8D%A1%E9%9D%A2%E6%84%9A%E4%BA%BA%E8%8A%82.png']
36,1,沃尔夫冈・阿马德乌斯・莫扎特,ヴォルフガング・アマデウス・モーツァルト,Wolfgang Amadeus Mozart,沃尔夫冈·阿马德乌斯·莫扎特,,3,星,友情点召唤,7129,5195,Caster,https://fgo.wiki\images/e/ed/Servant036.jpg,辅助,['https://fgo.wiki\\images/5/54/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B91.png'	'https://fgo.wiki\\images/a/aa/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B92.png'	'https://fgo.wiki\\images/4/4e/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B93.png'	'https://fgo.wiki\\images/d/d9/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B94.png'	'https://fgo.wiki\\images/d/d9/%E8%8E%AB%E6%89%8E%E7%89%B91.png'	'https://fgo.wiki\\images/9/99/%E8%8E%AB%E6%89%8E%E7%89%B92.png'	'https://fgo.wiki\\images/7/71/%E8%8E%AB%E6%89%8E%E7%89%B93.png'	'https://fgo.wiki\\images/3/39/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B95.png'	'https://fgo.wiki\\images/f/f2/%E6%B2%83%E5%B0%94%E5%A4%AB%E5%86%88%C2%B7%E9%98%BF%E9%A9%AC%E5%BE%B7%E4%B9%8C%E6%96%AF%C2%B7%E8%8E%AB%E6%89%8E%E7%89%B9-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
37,1,诸葛孔明〔埃尔梅罗Ⅱ世〕,諸葛孔明〔エルメロイⅡ世〕,Zhuge Liang (Lord El-Melloi II),诸葛孔明〔埃尔梅罗Ⅱ世〕,孔老师&拐,16,人,圣晶石常驻,14259,10598,Caster,https://fgo.wiki\images/4/40/Servant037.jpg,辅助,['https://fgo.wiki\\images/5/5f/%E8%AF%B8%E8%91%9B%E5%AD%94%E6%98%8E%E5%8D%A1%E9%9D%A2%E2%85%A0.png'	'https://fgo.wiki\\images/0/08/%E8%AF%B8%E8%91%9B%E5%AD%94%E6%98%8E%E5%8D%A1%E9%9D%A2%E2%85%A1.png'	'https://fgo.wiki\\images/b/b6/%E8%AF%B8%E8%91%9B%E5%AD%94%E6%98%8E%E5%8D%A1%E9%9D%A2%E2%85%A2.png'	'https://fgo.wiki\\images/5/59/%E8%AF%B8%E8%91%9B%E5%AD%94%E6%98%8E%E5%8D%A1%E9%9D%A2%E2%85%A3.png'	'https://fgo.wiki\\images/8/85/%E8%AF%B8%E8%91%9B%E5%AD%94%E6%98%8E%E6%84%9A%E4%BA%BA%E8%8A%82.png']
38,1,库・丘林,クー・フーリン,Cú Chulainn,库·丘林(Caster),C狗&法狗,7,天,通关报酬&剧情限定,9604,6580,Caster,https://fgo.wiki\images/b/bc/Servant038.jpg,全体,['https://fgo.wiki\\images/6/66/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%28Caster%29-%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/3/38/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%28Caster%29-%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/b/b1/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%28Caster%29-%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/a/a3/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%28Caster%29-%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/8/89/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%28Caster%29-%E5%8D%A1%E9%9D%A2y.png']
39,1,佐佐木小次郎,佐々木小次郎,Sasaki Kojirou,佐佐木小次郎,屠龙剑圣&小次郎,3,人,友情点召唤,6220,5735,Assassin,https://fgo.wiki\images/a/a1/Servant039.jpg,单体,['https://fgo.wiki\\images/b/bd/%E4%BB%8E%E8%80%85039-153-1.png'	'https://fgo.wiki\\images/1/1c/%E4%BB%8E%E8%80%85039-153-2.png'	'https://fgo.wiki\\images/8/8b/%E4%BB%8E%E8%80%85039-153-3.png'	'https://fgo.wiki\\images/0/02/%E4%BB%8E%E8%80%85039-4.png'	'https://fgo.wiki\\images/b/b0/%E4%BB%8E%E8%80%85039-1.png'	'https://fgo.wiki\\images/0/02/%E4%BB%8E%E8%80%85039-2.png'	'https://fgo.wiki\\images/d/dc/%E4%BB%8E%E8%80%85039-3.png'	'https://fgo.wiki\\images/f/fa/%E4%BB%8E%E8%80%85039-0.png'	'https://fgo.wiki\\images/5/52/%E4%BD%90%E4%BD%90%E6%9C%A8%E5%B0%8F%E6%AC%A1%E9%83%8E-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
40,1,咒腕哈桑,呪腕のハサン,Hassan of the Cursed Arm,咒腕哈桑,忠义无双,4,人,友情点召唤,7594,6280,Assassin,https://fgo.wiki\images/f/ff/Servant040.jpg,单体,['https://fgo.wiki\\images/2/25/%E5%92%92%E8%85%95%E5%93%88%E6%A1%911.png'	'https://fgo.wiki\\images/9/9f/%E5%92%92%E8%85%95%E5%93%88%E6%A1%912.png'	'https://fgo.wiki\\images/d/d6/%E5%92%92%E8%85%95%E5%93%88%E6%A1%913.png'	'https://fgo.wiki\\images/8/89/%E5%92%92%E8%85%95%E5%93%88%E6%A1%914.png'	'https://fgo.wiki\\images/9/92/%E5%92%92%E8%85%951.png'	'https://fgo.wiki\\images/5/50/%E5%92%92%E8%85%952.png'	'https://fgo.wiki\\images/7/79/%E5%92%92%E8%85%953.png'	'https://fgo.wiki\\images/7/7e/%E5%92%92%E8%85%95%E5%93%88%E6%A1%915.png'	'https://fgo.wiki\\images/7/70/%E5%92%92%E8%85%95%E5%93%88%E6%A1%91-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
41,1,斯忒诺,ステンノ,Stheno,斯忒诺,大姐,12,天,圣晶石常驻,11518,8985,Assassin,https://fgo.wiki\images/7/7e/Servant041.jpg,辅助,['https://fgo.wiki\\images/0/01/%E5%A4%A7%E5%A7%90%C2%B7%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/e/e7/%E5%A4%A7%E5%A7%90%C2%B7%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4I.png'	'https://fgo.wiki\\images/0/00/%E5%A4%A7%E5%A7%90%C2%B7%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/7/70/%E5%A4%A7%E5%A7%90%C2%B7%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4IV.png'	'https://fgo.wiki\\images/4/40/%E5%A4%A7%E5%A7%90%C2%B7%E6%84%9A%E4%BA%BA%E8%8A%82.png']
42,1,荆轲,荊軻,Jing Ke,荆轲,,7,人,圣晶石常驻&友情点召唤,8293,7207,Assassin,https://fgo.wiki\images/7/76/Servant042.jpg,单体,['https://fgo.wiki\\images/c/c7/%E8%8D%86%E8%BD%B21.png'	'https://fgo.wiki\\images/3/33/%E8%8D%86%E8%BD%B22.png'	'https://fgo.wiki\\images/1/17/%E8%8D%86%E8%BD%B23.png'	'https://fgo.wiki\\images/5/58/%E8%8D%86%E8%BD%B24.png'	'https://fgo.wiki\\images/6/63/%E8%8D%86%E8%BD%B25.png']
43,1,夏尔・亨利・桑松,シャルル＝アンリ・サンソン,Charles-Henri Sanson,夏尔·亨利·桑松,,4,人,友情点召唤,8309,5456,Assassin,https://fgo.wiki\images/3/3f/Servant043.jpg,单体,['https://fgo.wiki\\images/7/7c/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE1.png'	'https://fgo.wiki\\images/1/1c/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE2.png'	'https://fgo.wiki\\images/1/13/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE3.png'	'https://fgo.wiki\\images/3/3f/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE4.png'	'https://fgo.wiki\\images/c/c1/%E6%A1%91%E6%9D%BE1.png'	'https://fgo.wiki\\images/c/cb/%E6%A1%91%E6%9D%BE2.png'	'https://fgo.wiki\\images/6/67/%E6%A1%91%E6%9D%BE3.png'	'https://fgo.wiki\\images/c/c5/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE5.png'	'https://fgo.wiki\\images/f/fc/%E5%A4%8F%E5%B0%94%C2%B7%E4%BA%A8%E5%88%A9%C2%B7%E6%A1%91%E6%9D%BE-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
44,1,剧院魅影,ファントム・オブ・ジ・オペラ,Phantom of the Opera,剧院魅影,,4,地,友情点召唤,8393,5654,Assassin,https://fgo.wiki\images/8/88/Servant044.jpg,全体,['https://fgo.wiki\\images/c/cb/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A0.png'	'https://fgo.wiki\\images/d/d3/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A1.png'	'https://fgo.wiki\\images/b/bc/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A2.png'	'https://fgo.wiki\\images/3/39/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A3.png'	'https://fgo.wiki\\images/8/8e/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B11.png'	'https://fgo.wiki\\images/1/13/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B12.png'	'https://fgo.wiki\\images/0/0e/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B13.png'	'https://fgo.wiki\\images/3/31/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1%E6%84%9A%E4%BA%BA%E8%8A%82.png'	'https://fgo.wiki\\images/e/e0/%E5%89%A7%E9%99%A2%E9%AD%85%E5%BD%B1-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
45,1,玛塔・哈丽,マタ・ハリ,Mata Hari,玛塔·哈丽,舞娘,3,人,友情点召唤,6565,5377,Assassin,https://fgo.wiki\images/a/a7/Servant045.jpg,辅助,['https://fgo.wiki\\images/4/41/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD1.png'	'https://fgo.wiki\\images/a/ab/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD2.png'	'https://fgo.wiki\\images/9/98/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD3.png'	'https://fgo.wiki\\images/f/fc/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD4.png'	'https://fgo.wiki\\images/4/45/%E8%88%9E%E5%A8%981.png'	'https://fgo.wiki\\images/c/c8/%E8%88%9E%E5%A8%982.png'	'https://fgo.wiki\\images/5/56/%E8%88%9E%E5%A8%983.png'	'https://fgo.wiki\\images/b/ba/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD5.png'	'https://fgo.wiki\\images/6/6a/%E7%8E%9B%E5%A1%94%C2%B7%E5%93%88%E4%B8%BD-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
46,1,卡米拉,カーミラ,Carmilla,卡米拉,大龙娘,12,地,圣晶石常驻,10473,9408,Assassin,https://fgo.wiki\images/e/e8/Servant046.jpg,单体,['https://fgo.wiki\\images/c/c9/%E5%8D%A1%E7%B1%B3%E6%8B%891.png'	'https://fgo.wiki\\images/1/11/%E5%8D%A1%E7%B1%B3%E6%8B%892.png'	'https://fgo.wiki\\images/a/a5/%E5%8D%A1%E7%B1%B3%E6%8B%893.png'	'https://fgo.wiki\\images/6/64/%E5%8D%A1%E7%B1%B3%E6%8B%894.png'	'https://fgo.wiki\\images/f/f7/%E5%8D%A1%E7%B1%B3%E6%8B%895.png']
47,1,赫拉克勒斯,ヘラクレス,Heracles,赫拉克勒斯,B叔&海叔,12,天,圣晶石常驻,10327,10655,Berserker,https://fgo.wiki\images/3/3f/Servant047.jpg,单体,['https://fgo.wiki\\images/f/f2/Herc1.png'	'https://fgo.wiki\\images/1/17/Herc2.png'	'https://fgo.wiki\\images/f/f4/Herc3.png'	'https://fgo.wiki\\images/1/16/Herc4.png'	'https://fgo.wiki\\images/f/f5/Herc0.png']
48,1,兰斯洛特,ランスロット,Lancelot,兰斯洛特,长江&狂兰&岳父,12,地,圣晶石常驻,10327,10477,Berserker,https://fgo.wiki\images/b/b6/Servant048.jpg,全体,['https://fgo.wiki\\images/7/7e/%E5%85%B0%E6%96%AF%E6%B4%9B%E7%89%B9%E5%8D%A1%E9%9D%A2%E2%85%A0.png'	'https://fgo.wiki\\images/e/eb/%E5%85%B0%E6%96%AF%E6%B4%9B%E7%89%B9%E5%8D%A1%E9%9D%A2%E2%85%A1.png'	'https://fgo.wiki\\images/b/b2/%E5%85%B0%E6%96%AF%E6%B4%9B%E7%89%B9%E5%8D%A1%E9%9D%A2%E2%85%A2.png'	'https://fgo.wiki\\images/d/da/%E5%85%B0%E6%96%AF%E6%B4%9B%E7%89%B9%E5%8D%A1%E9%9D%A2%E2%85%A3.png'	'https://fgo.wiki\\images/1/15/%E5%85%B0%E6%96%AF%E6%B4%9B%E7%89%B9%E6%84%9A%E4%BA%BA%E8%8A%82.png']
49,1,吕布奉先,呂布奉先,Lu Bu Fengxian,吕布奉先,吕布&吕高达,7,人,圣晶石常驻&友情点召唤,8302,8119,Berserker,https://fgo.wiki\images/4/4f/Servant049.jpg,单体,['https://fgo.wiki\\images/0/00/049A.png'	'https://fgo.wiki\\images/b/bb/049B.png'	'https://fgo.wiki\\images/a/aa/049C.png'	'https://fgo.wiki\\images/b/b3/049D.png'	'https://fgo.wiki\\images/6/67/049E.png']
50,1,斯巴达克斯,スパルタクス,Spartacus,斯巴达克斯,爱酱&微笑Boy,3,人,友情点召唤,7722,5073,Berserker,https://fgo.wiki\images/5/58/Servant050.jpg,全体,['https://fgo.wiki\\images/5/53/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF1.png'	'https://fgo.wiki\\images/7/74/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF2.png'	'https://fgo.wiki\\images/b/bf/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF3.png'	'https://fgo.wiki\\images/6/65/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF4.png'	'https://fgo.wiki\\images/3/34/%E7%88%B1%E9%85%B11.png'	'https://fgo.wiki\\images/4/47/%E7%88%B1%E9%85%B12.png'	'https://fgo.wiki\\images/6/6b/%E7%88%B1%E9%85%B13.png'	'https://fgo.wiki\\images/6/61/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF5.png'	'https://fgo.wiki\\images/7/77/%E6%96%AF%E5%B7%B4%E8%BE%BE%E5%85%8B%E6%96%AF-%E6%84%9A%E4%BA%BA%E8%8A%822020.png']
