id,star,star_str,name,name_link,name_other,cost,hp1,hpmax,atk1,atkmax,des,des_max,icon,icon_eff,type_marker,stars_marker,stats_marker,sort_atk,sort_hp
111,5,★★★★★,街头巧克力女仆,街头巧克力女仆,,12,400,1600,250,1000,自身的Arts指令卡性能提升10%＆Quick指令卡性能提升10%＆HP回复量提升20%,自身的Arts指令卡性能提升15%＆Quick指令卡性能提升15%＆HP回复量提升30%[最大解放],/images/b/b7/礼装111.jpg,/images/0/0a/蓝绿放.png,257,32,8,1079,1181
112,5,★★★★★,甜蜜之心,甜蜜之心,,12,750,3000,0,0,付与自身对〔男性〕100%的特防状态(3次)＆暴击星掉落率提升10%,付与自身对〔男性〕100%的特防状态(3次)＆暴击星掉落率提升20%[最大解放],/images/5/53/礼装112.jpg,/images/3/32/加防.png,129,32,2,32,1277
113,4,★★★★,迦勒底标准样式,迦勒底标准样式,,3,0,0,0,0,玛修·基列莱特的情人节礼物,无效果,/images/b/b5/礼装113.jpg,/images/d/d7/空白效果.png,9,16,1,33,5
114,4,★★★★,剑之冠,剑之冠,,3,0,0,0,0,阿尔托莉雅·潘德拉贡的情人节礼物,无效果,/images/f/ff/礼装114.jpg,/images/d/d7/空白效果.png,9,16,1,34,6
115,4,★★★★,剑之冠Morgan版,剑之冠Morgan版,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Alter)的情人节礼物,无效果,/images/8/82/礼装115.jpg,/images/d/d7/空白效果.png,9,16,1,35,7
116,4,★★★★,牧场巧克力,牧场巧克力,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Lily)的情人节礼物,无效果,/images/e/ec/礼装116.jpg,/images/d/d7/空白效果.png,9,16,1,36,8
117,4,★★★★,皇帝巧克力,皇帝巧克力,,3,0,0,0,0,尼禄·克劳狄乌斯的情人节礼物,无效果,/images/3/3f/礼装117.jpg,/images/d/d7/空白效果.png,9,16,1,37,9
118,4,★★★★,光子巧克力条,光子巧克力条,,3,0,0,0,0,阿蒂拉的情人节礼物,无效果,/images/a/a8/礼装118.jpg,/images/d/d7/空白效果.png,9,16,1,38,10
119,4,★★★★,骑士格调,骑士格调,,3,0,0,0,0,骑士迪昂的情人节礼物,无效果,/images/4/4a/礼装119.jpg,/images/d/d7/空白效果.png,9,16,1,39,11
120,4,★★★★,胜利玫瑰,胜利玫瑰,,3,0,0,0,0,布狄卡的情人节礼物,无效果,/images/d/d0/礼装120.jpg,/images/d/d7/空白效果.png,9,16,1,40,12
121,4,★★★★,八桥巧克力,八桥巧克力,,3,0,0,0,0,冲田总司的情人节礼物,无效果,/images/3/38/礼装121.jpg,/images/d/d7/空白效果.png,9,16,1,41,13
122,4,★★★★,草莓雷光巧克力脆脆棒,草莓雷光巧克力脆脆棒,,3,0,0,0,0,莫德雷德的情人节礼物,无效果,/images/7/77/礼装122.jpg,/images/d/d7/空白效果.png,9,16,1,42,14
123,4,★★★★,五月之风,五月之风,,3,0,0,0,0,尼禄·克劳狄乌斯(新娘)的情人节礼物,无效果,/images/e/e5/礼装123.jpg,/images/d/d7/空白效果.png,9,16,1,43,15
124,4,★★★★,苹果箭巧克力,苹果箭巧克力,,3,0,0,0,0,阿塔兰忒的情人节礼物,无效果,/images/c/c9/礼装124.jpg,/images/d/d7/空白效果.png,9,16,1,44,16
125,4,★★★★,蛇巧克力（敷衍）,蛇巧克力(敷衍),,3,0,0,0,0,尤瑞艾莉的情人节礼物,无效果,/images/f/f3/礼装125.jpg,/images/d/d7/空白效果.png,9,16,1,45,17
126,4,★★★★,救命,救命,,3,0,0,0,0,俄里翁的情人节礼物,无效果,/images/2/27/礼装126.jpg,/images/d/d7/空白效果.png,9,16,1,46,18
127,4,★★★★,无对错巧克力,无对错巧克力,,3,0,0,0,0,织田信长的情人节礼物,无效果,/images/c/c7/礼装127.jpg,/images/d/d7/空白效果.png,9,16,1,47,19
128,4,★★★★,章鱼章鱼少女,章鱼章鱼少女,,3,0,0,0,0,伊丽莎白·巴托里(Lancer)的情人节礼物,无效果,/images/4/4d/礼装128.jpg,/images/d/d7/空白效果.png,9,16,1,48,20
129,4,★★★★,苦味漆黑,苦味漆黑,,3,0,0,0,0,斯卡哈的情人节礼物,无效果,/images/f/f9/礼装129.jpg,/images/d/d7/空白效果.png,9,16,1,49,21
130,4,★★★★,终焉之白,终焉之白,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Alter)(Lancer)的情人节礼物,无效果,/images/e/ef/礼装130.jpg,/images/d/d7/空白效果.png,9,16,1,50,22
131,4,★★★★,冰之睿智巧克力,冰之睿智巧克力,,3,0,0,0,0,布伦希尔德的情人节礼物,无效果,/images/9/99/礼装131.jpg,/images/d/d7/空白效果.png,9,16,1,51,23
132,4,★★★★,品牌巧克力,品牌巧克力,,3,0,0,0,0,美杜莎的情人节礼物,无效果,/images/4/4c/礼装132.jpg,/images/d/d7/空白效果.png,9,16,1,52,24
133,4,★★★★,名刀薄绿巧克力风味,名刀薄绿巧克力风味,,3,0,0,0,0,牛若丸的情人节礼物,无效果,/images/4/41/礼装133.jpg,/images/d/d7/空白效果.png,9,16,1,53,25
134,4,★★★★,王家的白马,王家的白马,,3,0,0,0,0,玛丽·安托瓦内特(Rider)的情人节礼物,无效果,/images/a/af/礼装134.jpg,/images/d/d7/空白效果.png,9,16,1,54,26
135,4,★★★★,手工饼干与物体X,手工饼干与物体X,,3,0,0,0,0,玛尔达的情人节礼物,无效果,/images/6/64/礼装135.jpg,/images/d/d7/空白效果.png,9,16,1,55,27
136,4,★★★★,酒杯酒心巧克力,酒杯酒心巧克力,,3,0,0,0,0,弗朗西斯·德雷克的情人节礼物,无效果,/images/8/85/礼装136.jpg,/images/d/d7/空白效果.png,9,16,1,56,28
137,4,★★★★,宝藏巧克力,宝藏巧克力,,3,0,0,0,0,安妮·伯妮＆玛莉·瑞德的情人节礼物,无效果,/images/e/e4/礼装137.jpg,/images/d/d7/空白效果.png,9,16,1,57,29
138,4,★★★★,圣诞节的回忆,圣诞节的回忆,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(圣诞Alter)的情人节礼物,无效果,/images/d/d1/礼装138.jpg,/images/d/d7/空白效果.png,9,16,1,58,30
139,4,★★★★,快乐☆快乐,快乐☆快乐,,3,0,0,0,0,美狄亚的情人节礼物,无效果,/images/3/35/礼装139.jpg,/images/d/d7/空白效果.png,9,16,1,59,31
140,4,★★★★,南瓜少女,南瓜少女,,3,0,0,0,0,伊丽莎白·巴托里(万圣节)的情人节礼物,无效果,/images/f/f3/礼装140.jpg,/images/d/d7/空白效果.png,9,16,1,60,32
141,4,★★★★,巧克力珠宝,巧克力珠宝,,3,0,0,0,0,美狄亚(Lily)的情人节礼物,无效果,/images/b/be/礼装141.jpg,/images/d/d7/空白效果.png,9,16,1,61,33
142,4,★★★★,重箱西洋点心九重装,重箱西洋点心九重装,,3,0,0,0,0,玉藻前的情人节礼物,无效果,/images/9/95/礼装142.jpg,/images/d/d7/空白效果.png,9,16,1,62,34
143,4,★★★★,糖霜粉雪传奇,糖霜粉雪传奇,,3,0,0,0,0,童谣的情人节礼物,无效果,/images/b/bf/礼装143.jpg,/images/d/d7/空白效果.png,9,16,1,63,35
144,4,★★★★,蛇巧克力（倾注了爱）,蛇巧克力(倾注了爱),,3,0,0,0,0,斯忒诺的情人节礼物,无效果,/images/e/e9/礼装144.jpg,/images/d/d7/空白效果.png,9,16,1,64,36
145,4,★★★★,苦味匕首巧克力,苦味匕首巧克力,,3,0,0,0,0,荆轲的情人节礼物,无效果,/images/4/42/礼装145.jpg,/images/d/d7/空白效果.png,9,16,1,65,37
146,4,★★★★,来自爪哇的爱,来自爪哇的爱,,3,0,0,0,0,玛塔·哈丽的情人节礼物,无效果,/images/f/fd/礼装146.jpg,/images/d/d7/空白效果.png,9,16,1,66,38
147,4,★★★★,血腥红宝石巧克力,血腥红宝石巧克力,,3,0,0,0,0,卡米拉的情人节礼物,无效果,/images/0/0b/礼装147.jpg,/images/d/d7/空白效果.png,9,16,1,67,39
148,4,★★★★,献给妈妈,献给妈妈,,3,0,0,0,0,开膛手杰克的情人节礼物,无效果,/images/f/fd/礼装148.jpg,/images/d/d7/空白效果.png,9,16,1,68,40
149,4,★★★★,金色神驹巧克力,金色神驹巧克力,,3,0,0,0,0,谜之女主角X的情人节礼物,无效果,/images/c/c5/礼装149.jpg,/images/d/d7/空白效果.png,9,16,1,69,41
150,4,★★★★,扎丝带的清姬,扎丝带的清姬,,3,0,0,0,0,清姬的情人节礼物,无效果,/images/d/d0/礼装150.jpg,/images/d/d7/空白效果.png,9,16,1,70,42
151,4,★★★★,美妙人生,美妙人生,,3,0,0,0,0,玉藻猫的情人节礼物,无效果,/images/4/44/礼装151.jpg,/images/d/d7/空白效果.png,9,16,1,71,43
152,4,★★★★,六角巧克力螺母,六角巧克力螺母,,3,0,0,0,0,弗兰肯斯坦的情人节礼物,无效果,/images/6/6e/礼装152.jpg,/images/d/d7/空白效果.png,9,16,1,72,44
153,4,★★★★,圣奥尔良,圣奥尔良,,3,0,0,0,0,贞德的情人节礼物,无效果,/images/1/10/礼装153.jpg,/images/d/d7/空白效果.png,9,16,1,73,45
154,5,★★★★★,斩首兔女郎2016,斩首兔女郎2016,,12,0,0,500,2000,付与自身无敌贯通效果＆Quick指令卡性能提升8%,付与自身无敌贯通效果＆Quick指令卡性能提升10%[最大解放],/images/0/0b/礼装154.jpg,/images/4/4a/无敌贯通.png,129,32,4,1220,419
155,5,★★★★★,老成之翁,老成之翁,,12,750,3000,0,0,自身即死耐性提升60%,自身即死耐性提升80%[最大解放],/images/4/4e/礼装155.jpg,/images/d/d2/即死耐性提升.png,257,32,2,74,1278
156,5,★★★★★,冠位人偶师,冠位人偶师,,12,400,1600,250,1000,自身以NP已达50%的状态开始战斗＆Arts指令卡性能提升15%(3回合),自身以NP已达60%的状态开始战斗＆Arts指令卡性能提升20%(3回合)[最大解放],/images/d/d3/礼装156.jpg,/images/1/14/充能.png,257,32,8,1080,1182
157,5,★★★★★,三重结界,三重结界,,12,750,3000,0,0,自身受到的伤害减免1000(3次),自身受到的伤害减免1200(3次)[最大解放],/images/a/a0/礼装157.jpg,/images/3/32/加防.png,129,32,2,75,1279
158,4,★★★★,艳丽拳舞,艳丽拳舞,,9,0,0,400,1500,付与自身伤害附加800的状态,付与自身伤害附加1000的状态[最大解放],/images/c/ca/礼装158.jpg,/images/3/3a/特攻.png,257,16,4,1187,386
159,4,★★★★,歪曲魔眼,歪曲魔眼,,9,0,0,400,1500,自身的Buster指令卡性能提升20%＆防御力下降15%【负面效果】,自身的Buster指令卡性能提升25%[最大解放]＆防御力下降15%【负面效果】,/images/e/ed/礼装159.jpg,/images/4/42/红放.png,257,16,4,1188,387
160,4,★★★★,夏日未来视,夏日未来视,,9,600,2250,0,0,付与自身回避状态(1次)＆自身的暴击星掉落率提升15%,付与自身回避状态(1次)＆自身的暴击星掉落率提升20%[最大解放],/images/c/c9/礼装160.jpg,/images/3/3e/回避.png,129,16,2,76,1256
161,4,★★★★,循环,循环,,9,320,1200,200,750,自身的暴击星集中度提升300%(3回合)＆弱化耐性提升15%(3回合),自身的暴击星集中度提升400%(3回合)＆弱化耐性提升20%(3回合)[最大解放],/images/2/22/礼装161.jpg,/images/7/7a/集星.png,129,16,8,1003,1079
162,3,★★★,短跑选手,短跑选手,,5,300,1500,0,0,自身的Quick指令卡性能提升5%＆弱化状态耐性提升10%,自身的Quick指令卡性能提升8%＆弱化状态耐性提升15%[最大解放],/images/9/99/礼装162.jpg,/images/4/45/绿放.png,257,8,2,77,1141
163,3,★★★,重复魔术,重复魔术,,5,0,0,200,1000,自身以NP已达20%的状态开始战斗＆NP获得量提升10%,自身以NP已达30%的状态开始战斗＆NP获得量提升15%[最大解放],/images/0/09/礼装163.jpg,/images/1/14/充能.png,257,8,4,1081,339
164,3,★★★,概念礼装EXP卡：九字兼定,概念礼装EXP卡：九字兼定,,5,0,0,0,0,提供18000点概念礼装经验值,无效果,/images/c/c3/礼装164.jpg,/images/d/d7/空白效果.png,32,8,1,78,46
165,5,★★★★★,吻君之手,吻君之手,,12,0,0,500,2000,自身的Arts指令卡性能提升10%＆Buster指令卡性能提升10%＆Quick指令卡性能提升10%,自身的Arts指令卡性能提升12%＆Buster指令卡性能提升12%＆Quick指令卡性能提升12%[最大解放],/images/e/e2/礼装165.jpg,/images/e/e7/三色魔放.png,256,32,4,1221,420
166,5,★★★★★,老师与我,老师与我,,12,750,3000,0,0,自身以NP已达50%的状态开始战斗＆暴击星集中度提升300%,自身以NP已达60%的状态开始战斗＆暴击星集中度提升400%[最大解放],/images/0/08/礼装166.jpg,/images/1/14/充能.png,256,32,2,79,1280
167,5,★★★★★,对决,对决,,12,400,1600,250,1000,付与自身对〔神性〕80%的特攻状态(3回合)＆对〔神性〕40%的特防状态(3回合),付与自身对〔神性〕100%的特攻状态(3回合)＆对〔神性〕50%的特防状态(3回合)[最大解放],/images/c/c8/礼装167.jpg,/images/3/3a/特攻.png,256,32,8,1082,1183
168,4,★★★★,月下四影,月下四影,,9,0,0,400,1500,自身NP获得量提升12%＆暴击星掉落率提升12%＆付与每回合HP回复200HP的状态,自身NP获得量提升15%＆暴击星掉落率提升15%＆付与每回合HP回复300HP的状态[最大解放],/images/1/11/礼装168.jpg,/images/4/42/NP获得量提升.png,256,16,4,1189,388
169,4,★★★★,甜美眼镜时光,甜美眼镜时光,,9,320,1200,200,750,付与自身必中状态＆伤害附加400状态受伤害减免200状态,付与自身必中状态＆伤害附加600状态受伤害减免300状态[最大解放],/images/4/46/礼装169.jpg,/images/9/90/必中.png,256,16,8,1004,1080
170,3,★★★,玛丽沙龙,玛丽沙龙,,5,300,1500,0,0,付与自身回避状态(1次)＆HP回复量提升5%＆弱化付与成功率提升3%,付与自身回避状态(1次)＆HP回复量提升10%＆弱化付与成功率提升5%[最大解放],/images/a/ab/礼装170.jpg,/images/3/3e/回避.png,256,8,2,80,1142
171,3,★★★,屠龙王子,屠龙王子,,5,160,800,100,500,付与自身每回合获得1个暴击星状态＆对〔龙〕8%的特攻状态,付与自身每回合获得2个暴击星状态＆对〔龙〕10%的特攻状态[最大解放],/images/e/eb/礼装171.jpg,/images/f/f7/回合出星.png,256,8,8,968,1045
172,4,★★★★,喧嚣沉迷,喧嚣沉迷,,9,0,0,400,1500,自身的暴击威力提升15%＆宝具威力提升15%＆魅惑成功率提升12%,自身的暴击威力提升20%＆宝具威力提升20%＆魅惑成功率提升15%[最大解放],/images/3/36/礼装172.jpg,/images/d/db/暴击威力提升.png,256,16,4,1190,389
173,4,★★★★,Last Encore,Last Encore,,9,100,100,100,100,自身的Arts指令卡性能提升10%＆付与每回合获得3个暴击星的状态,,/images/c/c2/礼装173.jpg,/images/0/03/蓝放.png,16,16,8,416,495
174,4,★★★★,[Heaven's Feel],(Heaven's Feel),,9,100,100,100,100,自身的Quick指令卡性能提升10%＆以NP已达40%的状态开始战斗,,/images/7/7c/礼装174.jpg,/images/4/45/绿放.png,16,16,8,417,496
175,5,★★★★★,理想的王圣,理想的王圣,,12,400,1600,250,1000,己方全体<包括替补>的最大HP增加1000,己方全体<包括替补>的最大HP增加1200[最大解放],/images/c/c5/礼装175.jpg,/images/5/50/血量上升.png,64,32,8,1083,1184
176,4,★★★★,记录保持者,记录保持者,,9,0,0,400,1500,自身的弱化状态成功率提升15%,自身的弱化状态成功率提升20%[最大解放],/images/b/b4/礼装176.jpg,/images/6/69/弱化成功率提升.png,64,16,4,1191,390
177,3,★★★,波涛之兽,波涛之兽,,5,0,0,200,1000,〔Lancer〕职阶装备时宝具威力提升15%,〔Lancer〕职阶装备时宝具威力提升25%[最大解放],/images/6/6b/礼装177.jpg,/images/d/d9/宝具威力提升.png,64,8,4,1084,340
178,5,★★★★★,个人训练,个人训练,,12,400,1600,250,1000,关卡通关时获得的御主经验增加2%,关卡通关时获得的御主经验增加10%[最大解放],/images/2/2a/礼装178.jpg,/images/b/b3/经验增加.png,2,32,8,1085,1185
179,5,★★★★★,迦勒底的学者,迦勒底的学者,,12,400,1600,250,1000,自身以NP已达30%的状态开始战斗＆HP回复量提升20%,自身以NP已达50%的状态开始战斗＆HP回复量提升30%[最大解放],/images/8/8b/礼装179.jpg,/images/1/14/充能.png,129,32,8,1086,1186
180,5,★★★★★,引导迦勒底的少女,引导迦勒底的少女,,12,0,0,500,2000,付与自身每回合获得3个暴击星的状态＆Buster指令卡性能提升10%,付与自身每回合获得4个暴击星的状态＆Buster指令卡性能提升15%[最大解放],/images/3/3a/礼装180.jpg,/images/f/f7/回合出星.png,129,32,4,1222,421
181,5,★★★★★,无慈悲者,无慈悲者,,12,0,0,500,2000,自身战败退场时己方全体NP增加15%＆自身的Buster指令卡性能提升10%,自身战败退场时己方全体NP增加20%＆自身的Buster指令卡性能提升15%[最大解放],/images/1/1d/礼装181.jpg,/images/1/14/充能.png,129,32,4,1223,422
182,4,★★★★,毒蛇一艺,毒蛇一艺,,9,320,1200,200,750,自身的Arts指令卡性能提升30%(3回合),自身的Arts指令卡性能提升40%(3回合)[最大解放],/images/6/6f/礼装182.jpg,/images/0/03/蓝放.png,65,16,8,1005,1081
183,4,★★★★,死之艺术,死之艺术,,9,0,0,400,1500,付与自身对〔人型〕25%的特攻状态,付与自身对〔人型〕30%的特攻状态[最大解放],/images/d/da/礼装183.jpg,/images/3/3a/特攻.png,65,16,4,1192,391
184,4,★★★★,柔软的慈爱,柔软的慈爱,,9,600,2250,0,0,自身提供的HP回复量提升15%,自身提供的HP回复量提升20%[最大解放],/images/e/e8/礼装184.jpg,/images/9/97/回复量提升.png,65,16,2,81,1257
185,5,★★★★★,月灵髓液,月灵髓液,,12,750,3000,0,0,付与自身无敌状态3次＆付与伤害附加200状态,付与自身无敌状态3次＆付与伤害附加500状态[最大解放],/images/7/76/礼装185.jpg,/images/6/6b/无敌.png,65,32,2,82,1281
186,4,★★★★,情窦未开的千金,情窦未开的千金,,9,320,1200,200,750,付与自身每回合获得NP4%状态＆Quick指令卡性能提升10%,付与自身每回合获得NP5%状态＆Quick指令卡性能提升12%[最大解放],/images/d/d0/礼装186.jpg,/images/e/e2/回合充能.png,65,16,8,1006,1082
187,3,★★★,自我束缚卷轴,自我束缚卷轴,,5,300,1500,0,0,自身的眩晕付与成功率提升12%,自身的眩晕付与成功率提升15%[最大解放],/images/7/74/礼装187.jpg,/images/6/69/弱化成功率提升.png,65,8,2,83,1143
188,5,★★★★★,觉醒之前,觉醒之前,,12,0,0,500,2000,自身防御力提升8%＆Arts指令卡性能提升8%＆Buster指令卡性能提升8%＆Quick指令卡性能提升8%,自身防御力提升10%＆Arts指令卡性能提升10%＆Buster指令卡性能提升10%＆Quick指令卡性能提升10%[最大解放],/images/3/36/礼装188.jpg,/images/e/e7/三色魔放.png,65,32,4,1224,423
